Gene stable ID	Gene stable ID version	Gene name	NCBI gene (formerly Entrezgene) ID
ENSG00000131435	ENSG00000131435.13	PDLIM4	8572
ENSG00000147044	ENSG00000147044.23	CASK	8573
ENSG00000053371	ENSG00000053371.13	AKR7A2	8574
ENSG00000180228	ENSG00000180228.14	PRKRA	8575
ENSG00000115661	ENSG00000115661.14	STK16	8576
ENSG00000276336	ENSG00000276336.4	SCARF1	8578
ENSG00000074660	ENSG00000074660.17	SCARF1	8578
ENSG00000105971	ENSG00000105971.15	CAV2	858
ENSG00000105793	ENSG00000105793.16	GTPBP10	85865
ENSG00000136518	ENSG00000136518.17	ACTL6A	86
ENSG00000124813	ENSG00000124813.23	RUNX2	860
ENSG00000147509	ENSG00000147509.14	RGS20	8601
ENSG00000087269	ENSG00000087269.16	NOP14	8602
ENSG00000125386	ENSG00000125386.16	FAM193A	8603
ENSG00000292099	ENSG00000292099.1	SLC25A12	8604
ENSG00000115840	ENSG00000115840.14	SLC25A12	8604
ENSG00000105499	ENSG00000105499.14	PLA2G4C	8605
ENSG00000175792	ENSG00000175792.12	RUVBL1	8607
ENSG00000118263	ENSG00000118263.16	KLF7	8609
ENSG00000159216	ENSG00000159216.19	RUNX1	861
ENSG00000067113	ENSG00000067113.17	PLPP1	8611
ENSG00000162407	ENSG00000162407.9	PLPP3	8613
ENSG00000138768	ENSG00000138768.15	USO1	8615
ENSG00000065883	ENSG00000065883.18	CDK13	8621
ENSG00000284762	ENSG00000284762.1	PDE8B	8622
ENSG00000113231	ENSG00000113231.14	PDE8B	8622
ENSG00000292339	ENSG00000292339.1	ASMTL	8623
ENSG00000169093	ENSG00000169093.16	ASMTL	8623
ENSG00000183527	ENSG00000183527.12	PSMG1	8624
ENSG00000064490	ENSG00000064490.14	RFXANK	8625
ENSG00000234616	ENSG00000234616.9	JRK	8629
ENSG00000129993	ENSG00000129993.15	CBFA2T3	863
ENSG00000141293	ENSG00000141293.16	SKAP1	8631
ENSG00000187775	ENSG00000187775.17	DNAH17	8632
ENSG00000137996	ENSG00000137996.13	RTCA	8634
ENSG00000026297	ENSG00000026297.17	RNASET2	8635
ENSG00000176101	ENSG00000176101.12	SSNA1	8636
ENSG00000243056	ENSG00000243056.2	EIF4EBP3	8637
ENSG00000135114	ENSG00000135114.14	OASL	8638
ENSG00000020633	ENSG00000020633.19	RUNX3	864
ENSG00000166341	ENSG00000166341.9	DCHS1	8642
ENSG00000117425	ENSG00000117425.14	PTCH2	8643
ENSG00000196139	ENSG00000196139.14	AKR1C3	8644
ENSG00000164626	ENSG00000164626.9	KCNK5	8645
ENSG00000276582	ENSG00000276582.1	ABCB11	8647
ENSG00000073734	ENSG00000073734.10	ABCB11	8647
ENSG00000084676	ENSG00000084676.16	NCOA1	8648
ENSG00000109270	ENSG00000109270.13	LAMTOR3	8649
ENSG00000067955	ENSG00000067955.15	CBFB	865
ENSG00000133961	ENSG00000133961.21	NUMB	8650
ENSG00000185338	ENSG00000185338.7	SOCS1	8651
ENSG00000067048	ENSG00000067048.17	DDX3Y	8653
ENSG00000138735	ENSG00000138735.16	PDE5A	8654
ENSG00000088986	ENSG00000088986.11	DYNLL1	8655
ENSG00000285372	ENSG00000285372.2	TNKS	8658
ENSG00000173273	ENSG00000173273.17	TNKS	8658
ENSG00000159423	ENSG00000159423.17	ALDH4A1	8659
ENSG00000185950	ENSG00000185950.9	IRS2	8660
ENSG00000107581	ENSG00000107581.14	EIF3A	8661
ENSG00000106263	ENSG00000106263.19	EIF3B	8662
ENSG00000184110	ENSG00000184110.15	EIF3C	8663
ENSG00000100353	ENSG00000100353.18	EIF3D	8664
ENSG00000175390	ENSG00000175390.15	EIF3F	8665
ENSG00000130811	ENSG00000130811.12	EIF3G	8666
ENSG00000147677	ENSG00000147677.12	EIF3H	8667
ENSG00000084623	ENSG00000084623.12	EIF3I	8668
ENSG00000104131	ENSG00000104131.13	EIF3J	8669
ENSG00000110395	ENSG00000110395.8	CBL	867
ENSG00000075151	ENSG00000075151.24	EIF4G3	8672
ENSG00000118640	ENSG00000118640.11	VAMP8	8673
ENSG00000117533	ENSG00000117533.15	VAMP4	8674
ENSG00000124222	ENSG00000124222.23	STX16	8675
ENSG00000135604	ENSG00000135604.11	STX11	8676
ENSG00000104915	ENSG00000104915.15	STX10	8677
ENSG00000126581	ENSG00000126581.13	BECN1	8678
ENSG00000114423	ENSG00000114423.23	CBLB	868
ENSG00000168970	ENSG00000168970.22	JMJD7-PLA2G4B	8681
ENSG00000162734	ENSG00000162734.13	PEA15	8682
ENSG00000111786	ENSG00000111786.10	SRSF9	8683
ENSG00000019169	ENSG00000019169.11	MARCO	8685
ENSG00000126337	ENSG00000126337.14	KRT36	8689
ENSG00000183340	ENSG00000183340.7	JRKL	8690
ENSG00000068001	ENSG00000068001.14	HYAL2	8692
ENSG00000257594	ENSG00000257594.4	GALNT4	8693
ENSG00000285482	ENSG00000285482.2	DGAT1	8694
ENSG00000185000	ENSG00000185000.12	DGAT1	8694
ENSG00000094880	ENSG00000094880.11	CDC23	8697
ENSG00000125910	ENSG00000125910.6	S1PR4	8698
ENSG00000072110	ENSG00000072110.16	ACTN1	87
ENSG00000105877	ENSG00000105877.19	DNAH11	8701
ENSG00000121578	ENSG00000121578.13	B4GALT4	8702
ENSG00000158850	ENSG00000158850.15	B4GALT3	8703
ENSG00000117411	ENSG00000117411.18	B4GALT2	8704
ENSG00000235155	ENSG00000235155.4	B3GALT4	8705
ENSG00000226936	ENSG00000226936.4	B3GALT4	8705
ENSG00000206285	ENSG00000206285.6	B3GALT4	8705
ENSG00000236802	ENSG00000236802.4	B3GALT4	8705
ENSG00000235863	ENSG00000235863.4	B3GALT4	8705
ENSG00000169255	ENSG00000169255.15	B3GALNT1	8706
ENSG00000162630	ENSG00000162630.6	B3GALT2	8707
ENSG00000172318	ENSG00000172318.6	B3GALT1	8708
ENSG00000149257	ENSG00000149257.16	SERPINH1	871
ENSG00000283781	ENSG00000283781.1	TNK1	8711
ENSG00000174292	ENSG00000174292.13	TNK1	8711
ENSG00000108846	ENSG00000108846.16	ABCC3	8714
ENSG00000102871	ENSG00000102871.16	TRADD	8717
ENSG00000138035	ENSG00000138035.15	PNPT1	87178
ENSG00000140943	ENSG00000140943.18	MBTPS1	8720
ENSG00000107223	ENSG00000107223.13	EDF1	8721
ENSG00000174080	ENSG00000174080.12	CTSF	8722
ENSG00000114520	ENSG00000114520.11	SNX4	8723
ENSG00000112335	ENSG00000112335.15	SNX3	8724
ENSG00000105176	ENSG00000105176.18	URI1	8725
ENSG00000074266	ENSG00000074266.23	EED	8726
ENSG00000119326	ENSG00000119326.15	CTNNAL1	8727
ENSG00000135074	ENSG00000135074.16	ADAM19	8728
ENSG00000107862	ENSG00000107862.7	GBF1	8729
ENSG00000159228	ENSG00000159228.13	CBR1	873
ENSG00000101654	ENSG00000101654.18	RNMT	8731
ENSG00000111880	ENSG00000111880.16	RNGTT	8732
ENSG00000197858	ENSG00000197858.12	GPAA1	8733
ENSG00000101605	ENSG00000101605.14	MYOM1	8736
ENSG00000137275	ENSG00000137275.16	RIPK1	8737
ENSG00000169372	ENSG00000169372.13	CRADD	8738
ENSG00000159231	ENSG00000159231.6	CBR3	874
ENSG00000125735	ENSG00000125735.11	TNFSF14	8740
ENSG00000161955	ENSG00000161955.17	TNFSF13	8741
ENSG00000239697	ENSG00000239697.12	TNFSF12	8742
ENSG00000121858	ENSG00000121858.11	TNFSF10	8743
ENSG00000125657	ENSG00000125657.5	TNFSF9	8744
ENSG00000114948	ENSG00000114948.13	ADAM23	8745
ENSG00000134007	ENSG00000134007.5	ADAM20	8748
ENSG00000160200	ENSG00000160200.18	CBS	875
ENSG00000143537	ENSG00000143537.14	ADAM15	8751
ENSG00000282230	ENSG00000282230.1	ADAM9	8754
ENSG00000168615	ENSG00000168615.13	ADAM9	8754
ENSG00000101290	ENSG00000101290.14	CDS2	8760
ENSG00000090621	ENSG00000090621.15	PABPC4	8761
ENSG00000135535	ENSG00000135535.17	CD164	8763
ENSG00000273936	ENSG00000273936.4	TNFRSF14	8764
ENSG00000157873	ENSG00000157873.18	TNFRSF14	8764
ENSG00000103769	ENSG00000103769.10	RAB11A	8766
ENSG00000104312	ENSG00000104312.8	RIPK2	8767
ENSG00000243509	ENSG00000243509.6	TNFRSF6B	8771
ENSG00000168040	ENSG00000168040.5	FADD	8772
ENSG00000092531	ENSG00000092531.10	SNAP23	8773
ENSG00000134265	ENSG00000134265.13	NAPG	8774
ENSG00000105402	ENSG00000105402.8	NAPA	8775
ENSG00000063601	ENSG00000063601.17	MTMR1	8776
ENSG00000134864	ENSG00000134864.11	GGACT	87769
ENSG00000268500	ENSG00000268500.7	SIGLEC5	8778
ENSG00000101782	ENSG00000101782.15	RIOK3	8780
ENSG00000186891	ENSG00000186891.14	TNFRSF18	8784
ENSG00000254685	ENSG00000254685.8	FPGT	8790
ENSG00000141655	ENSG00000141655.18	TNFRSF11A	8792
ENSG00000173530	ENSG00000173530.6	TNFRSF10D	8793
ENSG00000173535	ENSG00000173535.15	TNFRSF10C	8794
ENSG00000120889	ENSG00000120889.13	TNFRSF10B	8795
ENSG00000104689	ENSG00000104689.10	TNFRSF10A	8797
ENSG00000010219	ENSG00000010219.14	DYRK4	8798
ENSG00000131779	ENSG00000131779.11	PEX11B	8799
ENSG00000166821	ENSG00000166821.9	PEX11A	8800
ENSG00000172340	ENSG00000172340.15	SUCLG2	8801
ENSG00000163541	ENSG00000163541.12	SUCLG1	8802
ENSG00000136143	ENSG00000136143.16	SUCLA2	8803
ENSG00000143162	ENSG00000143162.9	CREG1	8804
ENSG00000122779	ENSG00000122779.18	TRIM24	8805
ENSG00000115607	ENSG00000115607.10	IL18RAP	8807
ENSG00000115598	ENSG00000115598.10	IL1RL2	8808
ENSG00000115604	ENSG00000115604.12	IL18R1	8809
ENSG00000185972	ENSG00000185972.6	CCIN	881
ENSG00000182687	ENSG00000182687.4	GALR2	8811
ENSG00000090061	ENSG00000090061.17	CCNK	8812
ENSG00000000419	ENSG00000000419.14	DPM1	8813
ENSG00000100490	ENSG00000100490.10	CDKL1	8814
ENSG00000175334	ENSG00000175334.8	BANF1	8815
ENSG00000139990	ENSG00000139990.18	DCAF5	8816
ENSG00000136908	ENSG00000136908.18	DPM2	8818
ENSG00000164105	ENSG00000164105.4	SAP30	8819
ENSG00000163666	ENSG00000163666.10	HESX1	8820
ENSG00000109452	ENSG00000109452.13	INPP4B	8821
ENSG00000172831	ENSG00000172831.14	CES2	8824
ENSG00000111052	ENSG00000111052.8	LIN7A	8825
ENSG00000140575	ENSG00000140575.13	IQGAP1	8826
ENSG00000118257	ENSG00000118257.17	NRP2	8828
ENSG00000099250	ENSG00000099250.18	NRP1	8829
ENSG00000286112	ENSG00000286112.1	KYAT1	883
ENSG00000171097	ENSG00000171097.14	KYAT1	883
ENSG00000227460	ENSG00000227460.8	SYNGAP1	8831
ENSG00000197283	ENSG00000197283.18	SYNGAP1	8831
ENSG00000066294	ENSG00000066294.15	CD84	8832
ENSG00000163655	ENSG00000163655.16	GMPS	8833
ENSG00000178307	ENSG00000178307.10	TMEM11	8834
ENSG00000120833	ENSG00000120833.14	SOCS2	8835
ENSG00000137563	ENSG00000137563.13	GGH	8836
ENSG00000003402	ENSG00000003402.21	CFLAR	8837
ENSG00000104415	ENSG00000104415.14	CCN4	8840
ENSG00000171720	ENSG00000171720.10	HDAC3	8841
ENSG00000255398	ENSG00000255398.3	HCAR3	8843
ENSG00000141068	ENSG00000141068.17	KSR1	8844
ENSG00000076513	ENSG00000076513.17	ANKRD13A	88455
ENSG00000100601	ENSG00000100601.10	ALKBH1	8846
ENSG00000231607	ENSG00000231607.15	DLEU2	8847
ENSG00000102804	ENSG00000102804.16	TSC22D1	8848
ENSG00000114166	ENSG00000114166.8	KAT2B	8850
ENSG00000176749	ENSG00000176749.9	CDK5R1	8851
ENSG00000151693	ENSG00000151693.11	ASAP2	8853
ENSG00000128918	ENSG00000128918.15	ALDH1A2	8854
ENSG00000144852	ENSG00000144852.20	NR1I2	8856
ENSG00000281123	ENSG00000281123.5	FCGBP	8857
ENSG00000275395	ENSG00000275395.7	FCGBP	8857
ENSG00000226257	ENSG00000226257.9	STK19	8859
ENSG00000234947	ENSG00000234947.8	STK19	8859
ENSG00000206342	ENSG00000206342.12	STK19	8859
ENSG00000226033	ENSG00000226033.11	STK19	8859
ENSG00000236250	ENSG00000236250.8	STK19	8859
ENSG00000204344	ENSG00000204344.16	STK19	8859
ENSG00000198728	ENSG00000198728.11	LDB1	8861
ENSG00000049246	ENSG00000049246.15	PER3	8863
ENSG00000132326	ENSG00000132326.13	PER2	8864
ENSG00000159082	ENSG00000159082.18	SYNJ1	8867
ENSG00000115525	ENSG00000115525.18	ST3GAL5	8869
ENSG00000230128	ENSG00000230128.3	IER3	8870
ENSG00000227231	ENSG00000227231.3	IER3	8870
ENSG00000237155	ENSG00000237155.3	IER3	8870
ENSG00000206478	ENSG00000206478.5	IER3	8870
ENSG00000235030	ENSG00000235030.3	IER3	8870
ENSG00000137331	ENSG00000137331.12	IER3	8870
ENSG00000078269	ENSG00000078269.15	SYNJ2	8871
ENSG00000151465	ENSG00000151465.14	CDC123	8872
ENSG00000102606	ENSG00000102606.20	ARHGEF7	8874
ENSG00000124541	ENSG00000124541.7	RRP36	88745
ENSG00000112303	ENSG00000112303.14	VNN2	8875
ENSG00000112299	ENSG00000112299.8	VNN1	8876
ENSG00000176170	ENSG00000176170.14	SPHK1	8877
ENSG00000284099	ENSG00000284099.3	SQSTM1	8878
ENSG00000161011	ENSG00000161011.20	SQSTM1	8878
ENSG00000166224	ENSG00000166224.18	SGPL1	8879
ENSG00000162613	ENSG00000162613.18	FUBP1	8880
ENSG00000130177	ENSG00000130177.16	CDC16	8881
ENSG00000109917	ENSG00000109917.11	ZPR1	8882
ENSG00000159593	ENSG00000159593.15	NAE1	8883
ENSG00000138074	ENSG00000138074.15	SLC5A6	8884
ENSG00000088205	ENSG00000088205.13	DDX18	8886
ENSG00000106052	ENSG00000106052.14	TAX1BP1	8887
ENSG00000160294	ENSG00000160294.11	MCM3AP	8888
ENSG00000001631	ENSG00000001631.17	KRIT1	889
ENSG00000115211	ENSG00000115211.17	EIF2B4	8890
ENSG00000070785	ENSG00000070785.17	EIF2B3	8891
ENSG00000119718	ENSG00000119718.11	EIF2B2	8892
ENSG00000145191	ENSG00000145191.15	EIF2B5	8893
ENSG00000125977	ENSG00000125977.7	EIF2S2	8894
ENSG00000085719	ENSG00000085719.13	CPNE3	8895
ENSG00000106245	ENSG00000106245.11	BUD31	8896
ENSG00000100330	ENSG00000100330.16	MTMR3	8897
ENSG00000087053	ENSG00000087053.20	MTMR2	8898
ENSG00000112739	ENSG00000112739.17	PRPF4B	8899
ENSG00000145386	ENSG00000145386.11	CCNA2	890
ENSG00000133101	ENSG00000133101.10	CCNA1	8900
ENSG00000214078	ENSG00000214078.13	CPNE1	8904
ENSG00000182287	ENSG00000182287.15	AP1S2	8905
ENSG00000213983	ENSG00000213983.12	AP1G2	8906
ENSG00000072958	ENSG00000072958.9	AP1M1	8907
ENSG00000134057	ENSG00000134057.15	CCNB1	891
ENSG00000146833	ENSG00000146833.16	TRIM4	89122
ENSG00000111602	ENSG00000111602.12	TIMELESS	8914
ENSG00000142867	ENSG00000142867.14	BCL10	8915
ENSG00000287542	ENSG00000287542.1	HERC3	8916
ENSG00000138641	ENSG00000138641.18	HERC3	8916
ENSG00000112237	ENSG00000112237.13	CCNC	892
ENSG00000277278	ENSG00000277278.4	HERC2	8924
ENSG00000276802	ENSG00000276802.2	HERC2	8924
ENSG00000128731	ENSG00000128731.18	HERC2	8924
ENSG00000103657	ENSG00000103657.14	HERC1	8925
ENSG00000273173	ENSG00000273173.6	SNURF	8926
ENSG00000160973	ENSG00000160973.8	FOXH1	8928
ENSG00000129071	ENSG00000129071.10	MBD4	8930
ENSG00000134046	ENSG00000134046.12	MBD2	8932
ENSG00000134590	ENSG00000134590.14	RTL8C	8933
ENSG00000117280	ENSG00000117280.13	RAB29	8934
ENSG00000005020	ENSG00000005020.13	SKAP2	8935
ENSG00000112290	ENSG00000112290.13	WASF1	8936
ENSG00000007516	ENSG00000007516.15	BAIAP3	8938
ENSG00000107164	ENSG00000107164.17	FUBP3	8939
ENSG00000118971	ENSG00000118971.9	CCND2	894
ENSG00000100038	ENSG00000100038.20	TOP3B	8940
ENSG00000115919	ENSG00000115919.15	KYNU	8942
ENSG00000065000	ENSG00000065000.20	AP3D1	8943
ENSG00000292164	ENSG00000292164.1	SNORD73A	8944
ENSG00000208797	ENSG00000208797.1	SNORD73A	8944
ENSG00000166167	ENSG00000166167.18	BTRC	8945
ENSG00000112576	ENSG00000112576.13	CCND3	896
ENSG00000277775	ENSG00000277775.2	H3C7	8968
ENSG00000196787	ENSG00000196787.4	H2AC11	8969
ENSG00000124635	ENSG00000124635.9	H2BC11	8970
ENSG00000184897	ENSG00000184897.7	H1-10	8971
ENSG00000282607	ENSG00000282607.1	MGAM	8972
ENSG00000257335	ENSG00000257335.8	MGAM	8972
ENSG00000058056	ENSG00000058056.10	USP13	8975
ENSG00000106299	ENSG00000106299.8	WASL	8976
ENSG00000160188	ENSG00000160188.10	RSPH1	89765
ENSG00000177398	ENSG00000177398.19	UMODL1	89766
ENSG00000100099	ENSG00000100099.22	HPS4	89781
ENSG00000185621	ENSG00000185621.11	LMLN	89782
ENSG00000142512	ENSG00000142512.15	SIGLEC10	89790
ENSG00000134369	ENSG00000134369.16	NAV1	89796
ENSG00000105173	ENSG00000105173.14	CCNE1	898
ENSG00000049769	ENSG00000049769.14	PPP1R3F	89801
ENSG00000275917	ENSG00000275917.4	CHRFAM7A	89832
ENSG00000166664	ENSG00000166664.15	CHRFAM7A	89832
ENSG00000293522	ENSG00000293522.1	ULK4P3	89837
ENSG00000290997	ENSG00000290997.1	ULK4P3	89837
ENSG00000293523	ENSG00000293523.1	ULK4P1	89838
ENSG00000291023	ENSG00000291023.1	ULK4P1	89838
ENSG00000274734	ENSG00000274734.1	ARHGAP11B	89839
ENSG00000286139	ENSG00000286139.2	ARHGAP11B	89839
ENSG00000285077	ENSG00000285077.4	ARHGAP11B	89839
ENSG00000124574	ENSG00000124574.15	ABCC10	89845
ENSG00000127084	ENSG00000127084.19	FGD3	89846
ENSG00000197948	ENSG00000197948.11	FCHSD1	89848
ENSG00000168010	ENSG00000168010.11	ATG16L2	89849
ENSG00000106397	ENSG00000106397.12	PLOD3	8985
ENSG00000196814	ENSG00000196814.15	MVB12B	89853
ENSG00000172578	ENSG00000172578.12	KLHL6	89857
ENSG00000254521	ENSG00000254521.7	SIGLEC12	89858
ENSG00000162302	ENSG00000162302.13	RPS6KA4	8986
ENSG00000120341	ENSG00000120341.19	SEC16B	89866
ENSG00000139151	ENSG00000139151.16	PLCZ1	89869
ENSG00000118804	ENSG00000118804.9	STBD1	8987
ENSG00000121454	ENSG00000121454.6	LHX4	89884
ENSG00000162723	ENSG00000162723.10	SLAMF9	89886
ENSG00000197483	ENSG00000197483.11	ZNF628	89887
ENSG00000165572	ENSG00000165572.8	KBTBD6	89890
ENSG00000119333	ENSG00000119333.12	DYNC2I2	89891
ENSG00000198270	ENSG00000198270.13	TMEM116	89894
ENSG00000162063	ENSG00000162063.13	CCNF	899
ENSG00000151148	ENSG00000151148.14	UBE3B	89910
ENSG00000113732	ENSG00000113732.9	ATP6V0E1	8992
ENSG00000278823	ENSG00000278823.4	BMERB1	89927
ENSG00000166780	ENSG00000166780.11	BMERB1	89927
ENSG00000008438	ENSG00000008438.5	PGLYRP1	8993
ENSG00000100767	ENSG00000100767.17	PAPLN	89932
ENSG00000144791	ENSG00000144791.10	LIMD1	8994
ENSG00000140983	ENSG00000140983.15	RHOT2	89941
ENSG00000137171	ENSG00000137171.15	KLC4	89953
ENSG00000186193	ENSG00000186193.9	SAPCD2	89958
ENSG00000140939	ENSG00000140939.15	NOL3	8996
ENSG00000159579	ENSG00000159579.14	RSPRY1	89970
ENSG00000134146	ENSG00000134146.12	DPH6	89978
ENSG00000171428	ENSG00000171428.15	NAT1	9
ENSG00000115170	ENSG00000115170.16	ACVR1	90
ENSG00000113328	ENSG00000113328.20	CCNG1	900
ENSG00000167470	ENSG00000167470.14	MIDN	90007
ENSG00000127533	ENSG00000127533.4	F2RL3	9002
ENSG00000254531	ENSG00000254531.3	FLJ20021	90024
ENSG00000118420	ENSG00000118420.17	UBE3D	90025
ENSG00000292279	ENSG00000292279.1	CCDC120	90060
ENSG00000147144	ENSG00000147144.13	CCDC120	90060
ENSG00000138764	ENSG00000138764.15	CCNG2	901
ENSG00000238227	ENSG00000238227.8	TMEM250	90120
ENSG00000158526	ENSG00000158526.8	TSR2	90121
ENSG00000103168	ENSG00000103168.17	TAF1C	9013
ENSG00000184611	ENSG00000184611.14	KCNH7	90134
ENSG00000184887	ENSG00000184887.14	BTBD6	90135
ENSG00000157570	ENSG00000157570.12	TSPAN18	90139
ENSG00000115750	ENSG00000115750.17	TAF1B	9014
ENSG00000140025	ENSG00000140025.16	EFCAB11	90141
ENSG00000143498	ENSG00000143498.18	TAF1A	9015
ENSG00000102078	ENSG00000102078.16	SLC25A14	9016
ENSG00000165694	ENSG00000165694.11	FRMD7	90167
ENSG00000197965	ENSG00000197965.12	MPZL1	9019
ENSG00000204070	ENSG00000204070.10	SYS1	90196
ENSG00000134480	ENSG00000134480.17	CCNH	902
ENSG00000282637	ENSG00000282637.1	MAP3K14	9020
ENSG00000006062	ENSG00000006062.18	MAP3K14	9020
ENSG00000124104	ENSG00000124104.19	SNX21	90203
ENSG00000168612	ENSG00000168612.5	ZSWIM1	90204
ENSG00000184557	ENSG00000184557.4	SOCS3	9021
ENSG00000138135	ENSG00000138135.7	CH25H	9023
ENSG00000116685	ENSG00000116685.17	KIAA2013	90231
ENSG00000204519	ENSG00000204519.11	ZNF551	90233
ENSG00000113763	ENSG00000113763.12	UNC5A	90249
ENSG00000112130	ENSG00000112130.17	RNF8	9025
ENSG00000130787	ENSG00000130787.14	HIP1R	9026
ENSG00000154124	ENSG00000154124.6	OTULIN	90268
ENSG00000235823	ENSG00000235823.5	OLMALINC	90271
ENSG00000278565	ENSG00000278565.4	CEACAM21	90273
ENSG00000007129	ENSG00000007129.18	CEACAM21	90273
ENSG00000103269	ENSG00000103269.14	RHBDL1	9028
ENSG00000172771	ENSG00000172771.13	EFCAB12	90288
ENSG00000009954	ENSG00000009954.11	BAZ1B	9031
ENSG00000167543	ENSG00000167543.16	TP53I13	90313
ENSG00000204611	ENSG00000204611.7	ZNF616	90317
ENSG00000196214	ENSG00000196214.11	ZNF766	90321
ENSG00000142039	ENSG00000142039.4	CCDC97	90324
ENSG00000041988	ENSG00000041988.16	THAP3	90326
ENSG00000107593	ENSG00000107593.17	PKD2L1	9033
ENSG00000204604	ENSG00000204604.13	ZNF468	90333
ENSG00000170949	ENSG00000170949.18	ZNF160	90338
ENSG00000121797	ENSG00000121797.10	CCRL2	9034
ENSG00000249715	ENSG00000249715.13	FER1L5	90342
ENSG00000142544	ENSG00000142544.7	CTU1	90353
ENSG00000181751	ENSG00000181751.10	MACIR	90355
ENSG00000169122	ENSG00000169122.12	FAM110B	90362
ENSG00000112902	ENSG00000112902.12	SEMA5A	9037
ENSG00000288488	ENSG00000288488.2	SAMD1	90378
ENSG00000141858	ENSG00000141858.12	SAMD1	90378
ENSG00000288453	ENSG00000288453.1	DCAF15	90379
ENSG00000132017	ENSG00000132017.11	DCAF15	90379
ENSG00000140534	ENSG00000140534.14	TICRR	90381
ENSG00000144744	ENSG00000144744.18	UBA3	9039
ENSG00000164758	ENSG00000164758.7	MED30	90390
ENSG00000129315	ENSG00000129315.12	CCNT1	904
ENSG00000130725	ENSG00000130725.8	UBE2M	9040
ENSG00000163900	ENSG00000163900.11	TMEM41A	90407
ENSG00000109083	ENSG00000109083.14	IFT20	90410
ENSG00000180398	ENSG00000180398.13	MCFD2	90411
ENSG00000128891	ENSG00000128891.17	CCDC32	90416
ENSG00000128944	ENSG00000128944.14	KNSTRN	90417
ENSG00000250565	ENSG00000250565.7	ATP6V1E2	90423
ENSG00000104081	ENSG00000104081.14	BMF	90427
ENSG00000008294	ENSG00000008294.22	SPAG9	9043
ENSG00000095564	ENSG00000095564.15	BTAF1	9044
ENSG00000173545	ENSG00000173545.5	ZNF622	90441
ENSG00000188846	ENSG00000188846.14	RPL14	9045
ENSG00000292301	ENSG00000292301.1	ERI1	90459
ENSG00000104626	ENSG00000104626.15	ERI1	90459
ENSG00000147443	ENSG00000147443.13	DOK2	9046
ENSG00000179271	ENSG00000179271.3	GADD45GIP1	90480
ENSG00000151135	ENSG00000151135.10	TMEM263	90488
ENSG00000110711	ENSG00000110711.11	AIP	9049
ENSG00000082258	ENSG00000082258.13	CCNT2	905
ENSG00000152229	ENSG00000152229.18	PSTPIP2	9050
ENSG00000141295	ENSG00000141295.14	SCRN2	90507
ENSG00000140368	ENSG00000140368.14	PSTPIP1	9051
ENSG00000013588	ENSG00000013588.10	GPRC5A	9052
ENSG00000167645	ENSG00000167645.17	YIF1B	90522
ENSG00000138606	ENSG00000138606.20	SHF	90525
ENSG00000001460	ENSG00000001460.18	STPG1	90529
ENSG00000135525	ENSG00000135525.19	MAP7	9053
ENSG00000244005	ENSG00000244005.13	NFS1	9054
ENSG00000198901	ENSG00000198901.14	PRC1	9055
ENSG00000156026	ENSG00000156026.15	MCU	90550
ENSG00000163040	ENSG00000163040.15	CCDC74A	90557
ENSG00000155465	ENSG00000155465.21	SLC7A7	9056
ENSG00000103064	ENSG00000103064.15	SLC7A6	9057
ENSG00000196466	ENSG00000196466.10	ZNF799	90576
ENSG00000142444	ENSG00000142444.7	TIMM29	90580
ENSG00000196757	ENSG00000196757.8	ZNF700	90592
ENSG00000171291	ENSG00000171291.9	ZNF439	90594
ENSG00000198682	ENSG00000198682.13	PAPSS2	9060
ENSG00000138801	ENSG00000138801.9	PAPSS1	9061
ENSG00000186687	ENSG00000186687.16	LYRM7	90624
ENSG00000233056	ENSG00000233056.4	ERVH48-1	90625
ENSG00000133121	ENSG00000133121.21	STARD13	90627
ENSG00000078043	ENSG00000078043.16	PIAS2	9063
ENSG00000139597	ENSG00000139597.18	N4BP2L1	90634
ENSG00000178381	ENSG00000178381.12	ZFAND2A	90637
ENSG00000240230	ENSG00000240230.6	COX19	90639
ENSG00000142733	ENSG00000142733.18	MAP3K6	9064
ENSG00000256229	ENSG00000256229.8	ZNF486	90649
ENSG00000284765	ENSG00000284765.2	CARMIL3	90668
ENSG00000186648	ENSG00000186648.15	CARMIL3	90668
ENSG00000235194	ENSG00000235194.9	PPP1R3E	90673
ENSG00000148356	ENSG00000148356.15	LRSAM1	90678
ENSG00000116194	ENSG00000116194.13	ANGPTL1	9068
ENSG00000157224	ENSG00000157224.16	CLDN12	9069
ENSG00000169193	ENSG00000169193.12	CCDC126	90693
ENSG00000129691	ENSG00000129691.16	ASH2L	9070
ENSG00000166562	ENSG00000166562.9	SEC11C	90701
ENSG00000182518	ENSG00000182518.14	FAM104B	90736
ENSG00000165376	ENSG00000165376.12	CLDN2	9075
ENSG00000163348	ENSG00000163348.4	PYGO2	90780
ENSG00000258890	ENSG00000258890.8	CEP95	90799
ENSG00000146731	ENSG00000146731.11	CCT6A	908
ENSG00000174606	ENSG00000174606.14	ANGEL2	90806
ENSG00000291802	ENSG00000291802.1	PIP4P1	90809
ENSG00000165782	ENSG00000165782.11	PIP4P1	90809
ENSG00000164169	ENSG00000164169.13	PRMT9	90826
ENSG00000196118	ENSG00000196118.12	CFAP119	90835
ENSG00000180964	ENSG00000180964.17	TCEAL8	90843
